Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
2022-10-09 17:30:00,Charleroi,Standard,0,1,A,2.12,3.66,3.16,1.67,2.18,1485.21,1528.11,-42.9,1.6,2.0,2,0,3,1.4,0.6,4,0,1,0,0,0,0.0,0.0
2022-10-09 20:00:00,St. Gilloise,Cercle Brugge,2,1,H,1.6,4.1,5.13,1.75,2.06,1554.5,1457.61,96.89,2.2,1.6,3,0,2,1.4,2.4,1,2,2,0,0,0,0.0,0.0
2022-10-14 19:45:00,Westerlo,Seraing,2,2,D,1.6,3.88,5.66,1.89,1.89,1518.87,1465.18,53.69,1.8,1.2,4,0,1,1.4,1.4,2,1,2,0,0,0,0.0,0.0
2022-10-15 15:00:00,Kortrijk,Waregem,1,3,A,2.0,3.72,3.42,1.69,2.15,1437.99,1426.71,11.28,1.2,2.2,2,0,3,0.6,3.0,0,0,5,0,0,0,0.0,0.0
2022-10-15 17:15:00,Cercle Brugge,Eupen,5,1,H,1.84,3.71,4.02,1.8,1.99,1471.7,1422.35,49.35,1.4,2.6,1,1,3,0.4,1.6,1,0,4,0,0,0,0.0,0.0
2022-10-15 17:15:00,St Truiden,Charleroi,2,1,H,2.15,3.33,3.4,1.96,1.83,1500.12,1470.21,29.91,0.8,1.0,1,1,3,1.4,1.6,2,0,3,0,0,0,0.0,0.0
2022-10-15 19:45:00,Oud-Heverlee Leuven,Genk,0,1,A,4.3,4.19,1.7,1.48,2.59,1521.31,1612.5,-91.19,2.0,1.8,2,2,1,1.4,0.6,4,1,0,0,0,0,0.0,0.0
2022-10-16 12:30:00,Standard,Antwerp,3,0,H,2.88,3.52,2.33,1.78,2.01,1546.26,1584.05,-37.79,1.4,0.6,4,0,1,2.0,0.6,4,0,1,0,0,0,0.0,0.0
2022-10-16 15:00:00,Gent,Mechelen,3,0,H,1.49,4.45,5.97,1.66,2.19,1522.13,1447.94,74.19,2.0,1.4,2,0,3,1.4,2.0,1,1,3,0,0,0,0.0,0.0
2022-10-16 17:30:00,Anderlecht,Club Brugge,0,1,A,2.53,3.57,2.58,1.7,2.12,1481.62,1556.43,-74.81,2.0,1.4,2,1,2,1.8,1.0,3,0,2,0,0,0,0.0,0.0
2022-10-16 20:00:00,Oostende,St. Gilloise,1,6,A,4.17,3.78,1.79,1.69,2.13,1449.11,1565.52,-116.41,1.0,1.2,1,2,2,2.2,1.0,4,0,1,0,0,0,0.0,0.0
2022-10-18 17:30:00,Charleroi,Kortrijk,2,2,D,1.69,3.95,4.65,1.7,2.13,1468.82,1439.38,29.44,1.2,1.8,1,0,4,1.2,2.8,1,0,4,0,0,0,0.0,0.0
2022-10-18 17:30:00,Eupen,Oud-Heverlee Leuven,4,2,H,2.71,3.55,2.45,1.68,2.17,1441.51,1502.15,-60.65,0.6,2.4,1,0,4,1.6,1.6,2,1,2,0,0,0,0.0,0.0
2022-10-18 19:45:00,Genk,Westerlo,6,1,H,1.59,4.32,5.02,1.54,2.42,1623.55,1507.82,115.74,1.6,0.6,5,0,0,2.2,1.0,4,1,0,0,0,0,0.0,0.0
2022-10-18 19:45:00,Seraing,Cercle Brugge,0,1,A,3.83,3.56,1.93,1.96,1.83,1450.46,1486.42,-35.95,1.2,1.4,1,2,2,2.4,2.0,2,1,2,0,0,0,0.0,0.0
2022-10-19 17:30:00,St. Gilloise,Gent,2,0,H,2.13,3.47,3.29,1.8,2.0,1578.66,1508.99,69.66,2.8,1.0,4,0,1,2.4,1.0,3,0,2,0,0,0,0.0,0.0
2022-10-19 19:45:00,Mechelen,Standard,2,0,H,2.54,3.6,2.58,1.69,2.14,1467.08,1527.12,-60.05,1.0,2.0,1,1,3,1.8,0.6,4,0,1,0,0,0,0.0,0.0
2022-10-19 19:45:00,Club Brugge,St Truiden,3,0,H,1.46,4.49,6.55,1.75,2.05,1569.02,1487.53,81.49,1.2,1.0,3,0,2,1.2,1.2,2,0,3,0,0,0,0.0,0.0
2022-10-20 17:30:00,Antwerp,Oostende,3,0,H,1.57,4.17,5.35,1.69,2.14,1593.5,1439.66,153.84,1.4,1.2,3,0,2,1.2,2.2,1,2,2,0,0,0,0.0,0.0
2022-10-20 19:45:00,Waregem,Anderlecht,3,2,H,4.93,4.24,1.6,1.57,2.37,1444.07,1464.27,-20.2,1.0,2.6,1,0,4,1.6,1.2,2,0,3,0,0,0,0.0,0.0
2022-10-21 19:45:00,Cercle Brugge,Charleroi,4,1,H,1.99,3.64,3.55,1.75,2.07,1500.66,1454.58,46.08,2.6,1.6,3,1,1,1.2,1.6,1,1,3,0,0,0,0.0,0.0
