Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
2022-12-24 14:00:00,Dundee United,Hearts,2,2,D,2.96,3.47,2.28,1.82,1.96,1433.24,1507.84,-74.6,1.4,1.6,1,0,4,1.8,1.2,3,1,1,0,1,0,1.0,4.0
2022-12-24 14:00:00,Hibernian,Livingston,4,0,H,1.83,3.45,4.4,2.12,1.7,1468.02,1492.06,-24.04,1.2,2.0,1,0,4,1.4,1.8,2,1,2,0,1,0,1.0,2.0
2022-12-28 19:45:00,St Johnstone,Hearts,2,3,A,3.07,3.25,2.33,2.04,1.75,1487.12,1522.58,-35.46,1.6,1.8,2,2,1,1.8,1.4,2,2,1,0,1,0,2.0,3.0
2022-12-28 19:45:00,Rangers,Motherwell,3,0,H,1.22,6.39,11.92,1.51,2.48,1623.13,1442.26,180.87,1.8,1.0,4,1,0,1.4,1.6,1,2,2,1,0,0,2.0,1.0
2022-12-28 19:45:00,Kilmarnock,Aberdeen,2,1,H,3.0,3.33,2.33,2.06,1.74,1449.78,1466.22,-16.44,1.2,2.4,1,1,3,1.0,1.8,1,0,4,0,1,0,1.0,4.0
2022-12-28 19:45:00,Dundee United,Ross County,3,0,H,1.96,3.4,3.87,2.1,1.71,1448.21,1417.64,30.57,1.6,1.6,1,1,3,1.4,1.4,2,0,3,0,0,1,1.0,1.0
2022-12-28 19:45:00,Livingston,St Mirren,1,1,D,2.43,3.23,2.93,2.19,1.66,1492.9,1510.82,-17.91,1.4,2.0,2,1,2,1.6,2.0,1,2,2,0,1,0,1.0,2.0
2022-12-28 20:00:00,Hibernian,Celtic,0,4,A,6.98,4.96,1.39,1.51,2.48,1460.92,1678.41,-217.49,1.4,2.0,1,0,4,2.2,0.8,5,0,0,0,1,0,1.0,6.0
2023-01-02 12:30:00,Rangers,Celtic,2,2,D,3.16,3.65,2.14,1.67,2.18,1625.5,1676.04,-50.54,2.2,1.0,4,1,0,2.6,0.6,5,0,0,0,1,0,0.0,4.0
2023-01-02 15:00:00,St Johnstone,Dundee United,0,1,A,2.24,3.31,3.2,2.08,1.72,1470.45,1464.88,5.57,1.6,2.2,1,2,2,2.2,1.4,2,1,2,1,0,0,2.0,1.0
